product_name,brand,price,category_code,sub_category,description,mood_code_number,image_name,filter_color,filter_style,filter_space,mood_code,discount_rate,discount_price,is_popular,is_new,is_best
VIHALS 비할스 테이블 - 화이트/화이트 107 cm,Mood Code,99900,DINING,테이블,"현대적인 분위기의 깔끔하고 절제된 디자인이 다양한 인테리어 설정과 원활하게 어울려요. 둥근 모양의 테이블에서는 모두가 서로를 볼 수 있기 때문에 친목을 다지기에 더욱 좋아요. 멜라민 포일 테이블 상판은 기능을 갖췄을 뿐 아니라 젖은 천으로 쉽게 청소할 수 있어요. 고강도 파우더 코팅 스틸 하부프레임은 안정적이며, 녹과 부식에 강하여 시간이 흘러도 내구성이 우수합니다. 4인용. 실내에서만 사용하세요.",MC-DT-011,295.899.71.jpg,화이트,all,dining,all,10,89910,,,
TONSTAD 톤스타드 테이블 - 참나무무늬목 200x85 cm,Mood Code,499000,DINING,테이블,"브러시드 무광택 참나무 무늬목과 부드럽고 둥근 모서리가 특징인 이 6인용 테이블은 일상에서 가장 좋아하는 장소가 될 거예요. 견고한 목재 다리와 천연 목재 무늬목 표면으로 이루어진 안정적인 구조, 얼룩과 마모를 방지하기 위해 여러 겹으로 스테인 및 래커 처리하여 걱정 없이 매 순간을 즐길 수 있어요. 테이블마다 나무 특유의 다양한 나뭇결과 자연스러운 색감을 고스란히 담고 있어 독특한 매력을 느낄 수 있어요. 실내에서만 사용하세요. 6인용.",MC-DT-012,805.940.59.jpg,우드,fall,dining,fall,10,449100,,,
TONSTAD 톤스타드 테이블 - 오프화이트 200x85 cm,Mood Code,399000,DINING,테이블,"부드럽고 둥근 모서리가 특징인 이 무광 오프화이트 6인용 테이블은 일상에서 가장 좋아하는 장소가 될 거예요. 견고한 목재 다리와 기능적이며 젖은 천으로 쉽게 닦을 수 있는 래커 처리된 매끄러운 멜라민 상판으로 이루어진 안정적인 구조입니다. TONSTAD 톤스타드 의자와 완벽하게 어우러지도록 디자인했어요. GRÖNSTA 그뢴스타, TOSSBERG 토스베리, KRYLBO 크륄보 의자도 여러 스타일과 잘 어울려요. 실내에서만 사용하세요. 6인용.",MC-DT-013,605.999.44.jpg,화이트,all,dining,all,10,359100,,,
LISABO 리사보 테이블 - 물푸레무늬목 140x78 cm,Mood Code,399000,DINING,테이블,"LISABO 리사보 테이블 시리즈는 스마트한 구조와 하나의 공예품처럼 보이는 스타일로 2016 레드닷 디자인 어워드를 수상했어요. 다리 한 개당 고정장치 한 개로 편하게 조립할 수 있습니다. 물푸레나무는 튼튼한 하드우드 소재로 나뭇결이 아름답습니다. 물푸레나무 무늬목 상판과 자작나무 원목 다리가 자연스럽고 따뜻한 느낌을 줍니다. 가장 엄격한 기준의 안정성, 내구성 및 안전도 테스트를 통과한 테이블입니다. 수년 동안 매일같이 사용해도 튼튼합니다. 4인용.",MC-DT-014,803.657.17.jpg,우드,fall,dining,fall,10,359100,,,
LISABO 리사보 테이블 - 블랙/물푸레무늬목 140x78 cm,Mood Code,399000,DINING,테이블,"LISABO 리사보 테이블 시리즈는 스마트한 구조와 하나의 공예품처럼 보이는 스타일로 2016 레드닷 디자인 어워드를 수상했어요. 다리 한 개당 고정장치 한 개로 편하게 조립할 수 있습니다. 다리는 내구성이 뛰어난 원목소재로 제작되었습니다. 가장 엄격한 기준의 안정성, 내구성 및 안전도 테스트를 통과한 테이블입니다. 수년 동안 매일같이 사용해도 튼튼합니다. 4인용. 실내에서만 사용하세요. LISABO/리사보 시리즈의 다른 제품과 함께 사용할 수 있 습니다.",MC-DT-015,303.824.51.jpg,블랙,winter,dining,winter,10,359100,,,
DOCKSTA 독스타 테이블 - 화이트/화이트 103 cm,Mood Code,249000,DINING,테이블,"둥근 모양의 테이블에서는 모두가 서로를 볼 수 있기 때문에 친목을 다지기에 더욱 좋아요. 라미네이트 소재의 표면은 내구성이 높고 청소가 쉬우며 사용량이 많아도 끄떡없습니다. 이 테이블은 가정 외 일반적인 공공장소에서 사용할 수 있도록 테스트를 거쳤으며 EN 15372 표준의 안전성 및 내구성, 안정성 기준에 부합합니다. 4인용. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다.",MC-DT-016,793.249.97.jpg,화이트,all,dining,all,10,224100,,,
PINNTORP 핀토르프 게이트레그 테이블 - 라이트 스테인 브라운/화이트스테인 소나무 67/124x75 cm,Mood Code,199000,DINING,테이블,작지만 깔끔한 디자인으로 좁은 공간에서도 쉽고 편하게 사용할 수 있습니다. 소나무 원목은 시간이 흐를수록 그 아름다움이 진해지고 저마다의 개성이 강해지는 천연 소재입니다. 튼튼한 원목 프레임에 산뜻한 화이트 컬러로 스테인 처리를 해서 우울한 날씨에도 분위기를 밝혀줄 거예요. 나뭇결이 그대로 보이기 때문에 따뜻하고 자연스러운 느낌을 줍니다. 실내에서만 사용하세요. 2-4인용.,MC-DT-017,905.294.69.jpg,우드,fall,dining,fall,10,179100,,,
NORDEN 노르덴 게이트레그 테이블 - 화이트 26/89/152x80 cm,Mood Code,299000,DINING,테이블,"작지만 깔끔한 디자인으로 좁은 공간에서도 쉽고 편하게 사용할 수 있습니다. 2~4인용 드롭리프 식탁으로 식탁의 크기를 조절할 수 있습니다. 상판 밑에 서랍 6개가 있어서 식기도구와 냅킨, 양초 등을 수납할 수 있습니다. 크기 조절이 가능한 테이블은 FRÖSVI 프뢰스비 접이식 의자, TEODORES 테오도레스 적층식 의자, 쌓아둘 수 있는 KYRRE 쉬레 스툴과 사용하기 좋습니다. 2-4인용. 실내에서만 사용하세요.",MC-DT-018,704.223.94.jpg,화이트,all,dining,all,10,269100,,,
NORDEN 노르덴 게이트레그 테이블 - 자작나무 26/89/152x80 cm,Mood Code,399000,DINING,테이블,"작지만 깔끔한 디자인으로 좁은 공간에서도 쉽고 편하게 사용할 수 있습니다. 2~4인용 드롭리프 식탁으로 식탁의 크기를 조절할 수 있습니다. 상판 밑에 서랍 6개가 있어서 식기도구와 냅킨, 양초 등을 수납할 수 있습니다. 크기 조절이 가능한 테이블은 FRÖSVI 프뢰스비 접이식 의자, TEODORES 테오도레스 적층식 의자, 쌓아둘 수 있는 KYRRE 쉬레 스툴과 사용하기 좋습니다. 2-4인용. 실내에서만 사용하세요.",MC-DT-019,804.238.83.jpg,우드,fall,dining,fall,10,359100,,,
TONSTAD 톤스타드 테이블 - 참나무무늬목 150x80 cm,Mood Code,399000,DINING,테이블,"브러시드 무광택 참나무 무늬목과 부드럽고 둥근 모서리가 특징인 이 4인용 테이블은 일상에서 가장 좋아하는 장소가 될 거예요. 견고한 목재 다리와 천연 목재 무늬목 표면으로 이루어진 안정적인 구조, 얼룩과 마모를 방지하기 위해 여러 겹으로 스테인 및 래커 처리하여 걱정 없이 매 순간을 즐길 수 있어요. 테이블마다 나무 특유의 다양한 나뭇결과 자연스러운 색감을 고스란히 담고 있어 독특한 매력을 느낄 수 있어요. 실내에서만 사용하세요. 4인용.",MC-DT-020,805.940.64.jpg,우드,fall,dining,fall,10,359100,,,
TONSTAD 톤스타드 테이블 - 오프화이트 150x80 cm,Mood Code,299000,DINING,테이블,"부드럽고 둥근 모서리가 특징인 이 무광 오프화이트 4인용 테이블은 일상에서 가장 좋아하는 장소가 될 거예요. 견고한 목재 다리와 기능적이며 젖은 천으로 쉽게 닦을 수 있는 래커 처리된 매끄러운 멜라민 상판으로 이루어진 안정적인 구조입니다. TONSTAD 톤스타드 의자와 완벽하게 어우러지도록 디자인했어요. GRÖNSTA 그뢴스타, TOSSBERG 토스베리, KRYLBO 크륄보 의자도 여러 스타일과 잘 어울려요. 실내에서만 사용하세요. 4인용.",MC-DT-021,206.000.63.jpg,화이트,all,dining,all,10,269100,,,
ÅLHULT 올훌트 테이블 - 블랙/브라운 120x80 cm,Mood Code,199000,DINING,테이블,ÅLHULT 올훌트 테이블은 물푸레무늬목 표면에 목재의 자연미를 보호하고 쉽게 관리할 수 있도록 약간의 색조를 넣어 투명 래커 처리했습니다. 물푸레나무 무늬목의 나뭇결이 각각 달라서 테이블마다 조금씩 다른 개성을 느낄 수 있습니다. ÅLHULT 올훌트 의자 및 벤치와 함께 사용하면 조화로운 다이닝 공간을 꾸밀 수 있습니다. 실내에서만 사용하세요. 4인용. 바닥이 긁히는 것을 방지하려면 별도 판매되는 TRIXIG 트릭시그 바닥보호스티커를 사용하세요.,MC-DT-022,206.007.94.jpg,블랙,winter,dining,winter,10,179100,,,
ÅLHULT 올훌트 테이블 - 베이지/브라운 120x80 cm,Mood Code,199000,DINING,테이블,ÅLHULT 올훌트 테이블은 물푸레무늬목 표면에 목재의 자연미를 보호하고 쉽게 관리할 수 있도록 약간의 색조를 넣어 투명 래커 처리했습니다. 물푸레나무 무늬목의 나뭇결이 각각 달라서 테이블마다 조금씩 다른 개성을 느낄 수 있습니다. ÅLHULT 올훌트 의자 및 벤치와 함께 사용하면 조화로운 다이닝 공간을 꾸밀 수 있습니다. 실내에서만 사용하세요. 4인용. 바닥이 긁히는 것을 방지하려면 별도 판매되는 TRIXIG 트릭시그 바닥보호스티커를 사용하세요.,MC-DT-023,606.007.68.jpg,베이지,all,dining,all,10,179100,,,
LISABO 리사보 테이블 - 블랙/물푸레무늬목 105 cm,Mood Code,249000,DINING,테이블,LISABO 리사보 테이블 시리즈는 스마트한 구조와 하나의 공예품처럼 보이는 스타일로 2016 레드닷 디자인 어워드를 수상했어요. 다리 한 개당 고정장치 한 개로 편하게 조립할 수 있습니다. 물푸레나무는 튼튼한 하드우드 소재로 나뭇결이 아름답습니다. 물푸레나무 무늬목 상판과 자작나무 원목 다리가 자연스럽고 따뜻한 느낌을 줍니다. 테이블 다리는 내구성이 뛰어난 천연 소재인 원목으로 제작되었습니다. 4인용. 실내에서만 사용하세요.,MC-DT-024,804.164.96.jpg,블랙,winter,dining,winter,10,224100,,,
LISABO 리사보 테이블 - 물푸레무늬목 105 cm,Mood Code,249000,DINING,테이블,"LISABO 리사보 테이블 시리즈는 스마트한 구조와 하나의 공예품처럼 보이는 스타일로 2016 레드닷 디자인 어워드를 수상했어요. 다리 한 개당 고정장치 한 개로 편하게 조립할 수 있습니다. 물푸레나무는 튼튼한 하드우드 소재로 나뭇결이 아름답습니다. 물푸레나무 무늬목 상판과 자작나무 원목 다리가 자연스럽고 따뜻한 느낌을 줍니다. 가장 엄격한 기준의 안정성, 내구성 및 안전도 테스트를 통과한 테이블입니다. 수년 동안 매일같이 사용해도 튼튼합니다. 4인용. 실내에서만 사용하세요.",MC-DT-025,604.164.97.jpg,우드,fall,dining,fall,10,224100,,,
VOXLÖV 복슬뢰브 식탁 - 라이트 대나무 180x90 cm,Mood Code,399000,DINING,식탁,앞을 가로막는 다리가 없기 때문에 길이가 짧은 테이블 옆쪽에도 편하게 앉을 수 있어요. 모서리를 둥글게 처리해서 좁은 공간에서 아이와 함께하는 생활에도 안전한 선택이에요. 매끄러운 대나무 표면은 청소와 관리가 쉽습니다. 대나무는 천연 섬유이며 시간이 지나면 색이 변할 수도 있습니다. 4-6인용. 실내에서만 사용하세요.,MC-DT-026,604.492.66.jpg,우드,fall,dining,fall,10,359100,,,
VIHALS 비할스 확장형테이블 - 화이트 84/120x74 cm,Mood Code,119000,DINING,확장형테이블,특정 요구에 맞게 테이블의 크기를 손쉽게 조절할 수 있으므로 유연하게 활용하기 좋아요. 한 사람의 힘으로 빠르고 간편하게 테이블을 확장할 수 있습니다. 테이블 다리는 테이블이 확장되더라도 항상 테이블의 모서리에 자리하고 있어 의자를 놓을 공간도 충분합니다. 보조상판을 테이블 밑에 보관해두고 언제든지 꺼내 쓸 수 있습니다. 멜라민 포일 테이블 상판은 기능을 갖췄을 뿐 아니라 젖은 천으로 쉽게 청소할 수 있어요. 실내에서만 사용하세요. 2-4인용.,MC-DT-027,305.927.36.jpg,화이트,all,dining,all,10,107100,,,
SKOGSTA 스콕스타 식탁 - 아카시아나무/블랙 235x100 cm,Mood Code,699000,DINING,식탁,"테이블마다 원목 특유의 다양한 나뭇결과 자연스러운 색감을 고스란히 담고 있어 독특한 개성을 지닙니다. SKOGSTA 스콕스타 의자와 완벽하게 어우러지도록 디자인되었어요. NORDVIKEN 노르드비켄, BERGMUND 베리문드 의자와도 잘 어울려 색다른 스타일로 연출하기 좋아요. 음식점 같은 공공 장소에서 사용할 수 있도록 테스트를 거치고 승인을 받았습니다. 즉 내구성이 뛰어나고 일상적으로 광범위하게 사용할 수 있습니다. 실내에서만 사용하세요. 6-8인용.",MC-DT-028,404.192.65.jpg,블랙,winter,dining,winter,10,629100,,,
SKOGSTA 스콕스타 테이블 - 아카시아나무 235x100 cm,Mood Code,699000,DINING,테이블,테이블마다 원목 특유의 다양한 나뭇결과 자연스러운 색감을 고스란히 담고 있어 독특한 개성을 지닙니다. 섬유질 밀도가 높아 내구성이 좋고 견고한 천연 원목인 아카시아 나무로 만들었습니다. 아카시아는 짙은 브라운 색상과 아름다운 나뭇결을 지닌 목재입니다. 내구성이 우수하며 흠집이 잘 생기지 않고 습기에 강하여 자주 사용하는 가구에 사용하기 좋습니다. 시간이 지나면 조금 더 짙어집니다. 실내에서만 사용하세요. 6-8인용.,MC-DT-029,806.118.79.jpg,우드,fall,dining,fall,10,629100,,,
LISABO 리사보 테이블 - 물푸레무늬목 200x78 cm,Mood Code,349000,DINING,테이블,"LISABO 리사보 테이블 시리즈는 스마트한 구조와 하나의 공예품처럼 보이는 스타일로 2016 레드닷 디자인 어워드를 수상했어요. 다리 한 개당 고정장치 한 개로 편하게 조립할 수 있습니다. 물푸레나무 무늬목 상판과 자작나무 원목 다리가 자연스럽고 따뜻한 느낌을 줍니다. 물푸레나무는 튼튼한 하드우드 소재로 나뭇결이 아름답습니다. 가장 엄격한 기준의 안정성, 내구성 및 안전도 테스트를 통과한 테이블입니다. 수년 동안 매일같이 사용해도 튼튼합니다. 6-8인용.",MC-DT-030,305.637.72.jpg,우드,fall,dining,fall,10,314100,,,
LISABO 리사보 테이블 - 블랙/물푸레무늬목 200x78 cm,Mood Code,349000,DINING,테이블,"LISABO 리사보 테이블 시리즈는 스마트한 구조와 하나의 공예품처럼 보이는 스타일로 2016 레드닷 디자인 어워드를 수상했어요. 다리 한 개당 고정장치 한 개로 편하게 조립할 수 있습니다. 목재 무늬목 결의 자연스러운 구조가 블랙 색상 덕분에 더 돋보입니다. 다리는 내구성이 뛰어난 원목소재로 제작되었습니다. 가장 엄격한 기준의 안정성, 내구성 및 안전도 테스트를 통과한 테이블입니다. 수년 동안 매일같이 사용해도 튼튼합니다. 6-8인용. 실내에서만 사용하세요.",MC-DT-031,005.637.83.jpg,블랙,winter,dining,winter,10,314100,,,
STRANDTORP 스트란드토르프 확장형테이블 - 브라운 150/205/260x95 cm,Mood Code,699000,DINING,확장형테이블,"포함된 자체 보관 상판을 사용해 이 쓰리인원(3-in-1) 테이블의 크기를 손쉽게 4인용, 6인용 또는 8인용으로 변경할 수 있습니다. 의자를 추가해 최대 10명이 앉을 수도 있습니다. 자체 보관 상판 2개를 간편하게 꺼내 테이블을 확장할 수 있으며, 손님이 떠나면 쉽게 분리하여 테이블 상판 아래에 접어 넣을 수 있습니다. 다크브라운 테이블의 원목 베니어 상판은 내구성을 위해 스테인과 래커로 처리했으며 자연스러운 나무 질감이 돋보입니다.",MC-DT-032,704.008.96.jpg,우드,fall,dining,fall,10,629100,,,
STOCKHOLM 2025 스톡홀름 2025 테이블 - 참나무무늬목/참나무무늬목 115 cm,Mood Code,599000,DINING,테이블,고품질 참나무 무늬목에 투명 아크릴 래커 마감이 적용되어 내구성이 우수하고 깔끔하며 자연스러운 느낌이 돋보여요. 기능과 디자인이 만난 제품이에요. 연결 부품으로 번거로움 없이 손쉽게 조립해 보세요. 다리별로 고정부품이 한 개씩이라서 간단하고 효율적으로 설치할 수 있습니다. STOCKHOLM 스톡홀름 식탁은 공간과 취향에 따라 원형과 타원형 디자인 중에서 선택할 수 있어요. 실내에서만 사용하세요. 4인용.,MC-DT-033,796.065.86.jpg,우드,fall,dining,fall,10,539100,,,
Mood Code PS 2026 Mood Code 피에스 2026 테이블 - 그린 96 cm,Mood Code,149000,DINING,테이블,"견고한 금속 다리와 매트그린 컬러가 돋보이는 깔끔한 4인용 테이블로, 작은 공간에 딱 맞는 사이즈입니다. 둥근 형태로 즐거운 시간을 함께하기에 좋은 테이블이에요. 모두가 자연스럽게 대화에 참여할 수 있도록 해줘요. 매트그린 색상을 여러 겹으로 칠해 매끄러운 마감 처리를 했으며, 젖은 천으로 쉽게 닦아 청소할 수 있습니다. 실내에서만 사용하세요. 4인용. 바닥이 긁히는 것을 방지하려면 별도 판매되는 TRIXIG 트릭시그 바닥보호스티커를 사용하세요.",MC-DT-034,606.179.62.jpg,그린,spring,dining,spring,10,134100,,,
DANDERYD 단데뤼드 드롭리프테이블 - 참나무무늬목/화이트 74/134x80 cm,Mood Code,299000,DINING,드롭리프테이블,"이 드롭리프 테이블은 2~4인용입니다. 필요에 따라 크기를 쉽게 조정할 수 있으므로 좁은 공간에 유용한 옵션입니다. 길이를 조절하기만 하면 아이들과 숙제를 하거나 그림을 그리고 게임을 하는 등, 다양한 활동에 적합한 공간을 만들 수 있습니다. 원목의 나뭇결과 색상이 각각 다르기 때문에 테이블마다 독특한 매력을 느낄 수 있습니다. 테이블마다 나무 특유의 다양한 나뭇결과 자연스러운 색감을 고스란히 담고 있어 독특한 개성을 지닙니다. 2-4인용.",MC-DT-035,905.161.22.jpg,화이트,all,dining,all,10,269100,,,
