product_name,brand,price,category_code,sub_category,description,mood_code_number,image_name,filter_color,filter_style,filter_space,mood_code,discount_rate,discount_price,is_popular,is_new,is_best
GLADOM 글라돔 트레이테이블 - 다크그레이-그린 45x53 cm,Mood Code,24900,LIVING_ROOM_TABLE,트레이테이블,"트레이를 빼서 쟁반으로 사용할 수도 있습니다. 테두리가 있어서 옮기기 쉽고 유리잔이나 그릇이 밖으로 떨어지지 않습니다. 구멍에 맞출 필요 없이 트레이를 테이블 프레임 위에 곧바로 올려놓을 수 있어서 사용 후 트레이를 되돌려 놓기가 쉬워요. 내구성이 뛰어난 파우더코팅 강철 표면은 청소가 쉽고, 은은하고 매력적인 반사가 특징인 매끄러운 새틴 마감으로 완성했습니다. 테이블을 쉽게 들어 필요한 곳으로 옮길 수 있습니다. 실내 사용 전용.",MC-LT-011,505.784.52.jpg,그레이,winter,living,winter,10,22410,,,
GLADOM 글라돔 트레이테이블 - 블랙 45x53 cm,Mood Code,24900,LIVING_ROOM_TABLE,트레이테이블,"트레이를 빼서 쟁반으로 사용할 수도 있습니다. 테두리가 있어서 옮기기 쉽고 유리잔이나 그릇이 밖으로 떨어지지 않습니다. 구멍에 맞출 필요 없이 트레이를 테이블 프레임 위에 곧바로 올려놓을 수 있어서 사용 후 트레이를 되돌려 놓기가 쉬워요. 내구성이 뛰어난 파우더코팅 강철 표면은 청소가 쉽고, 은은하고 매력적인 반사가 특징인 매끄러운 새틴 마감으로 완성했습니다. 트레이, 다리, 하단 십자가 형태의 균형 잡힌 비율이 다리의 두께와 트레이 사이에 멋스러운 대비를 만들어냅니다.",MC-LT-012,004.119.97.jpg,블랙,winter,living,winter,10,22410,,,
GRIMSARBO 그림사르보 보조테이블 - 소나무 합판/브라이트레드,Mood Code,24900,LIVING_ROOM_TABLE,보조테이블,테이블 상판 아래에 안경과 책처럼 자주 사용하는 물건을 보관해 보세요. 이렇게 하면 물건을 순서대로 정리하고 테이블 위를 깔끔하게 유지할 수 있어요. 테이블 상판은 가운데 구멍을 사용하여 물건을 숨기거나 꺼낼 때 쉽게 분리할 수 있어요. 테이블을 쉽게 들어 필요한 곳으로 옮길 수 있습니다. 금속과 원목으로 만들었어요. 오래 가는 튼튼하고 유행을 타지 않는 소재죠. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다.,MC-LT-013,306.061.68.jpg,핑크,spring,living,spring,10,22410,,,
GRIMSARBO 그림사르보 보조테이블 - 소나무 합판/블랙,Mood Code,24900,LIVING_ROOM_TABLE,보조테이블,테이블 상판 아래에 안경과 책처럼 자주 사용하는 물건을 보관해 보세요. 이렇게 하면 물건을 순서대로 정리하고 테이블 위를 깔끔하게 유지할 수 있어요. 테이블 상판은 가운데 구멍을 사용하여 물건을 숨기거나 꺼낼 때 쉽게 분리할 수 있어요. 테이블을 쉽게 들어 필요한 곳으로 옮길 수 있습니다. 금속과 원목으로 만들었어요. 오래 가는 튼튼하고 유행을 타지 않는 소재죠. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 실내 사용 전용.,MC-LT-014,706.061.66.jpg,블랙,winter,living,winter,10,22410,,,
OLSERÖD 올세뢰드 보조테이블 - 앤트러싸이트/자작나무 효과 다크옐로 53x50 cm,Mood Code,39900,LIVING_ROOM_TABLE,보조테이블,이 다용도 테이블은 소파에서 즐기는 다양한 활동에 맞게 약간 높은 보조테이블에서 낮은 커피테이블로 순식간에 바꿀 수 있어요. 보조테이블의 스마트한 디자인 덕분에 테이블상판을 무릎 위로 끌어당기면 TV를 보면서 제대로 된 저녁 식사를 즐길 수 있어요. 음식을 쏟거나 다리가 하부프레임에 걸릴까 걱정하지 않아도 돼요. 테이블은 쉽게 들어서 옮길 수 있기 때문에 암체어 옆에 두거나 독서 공간에 두는 등 다양한 공간과 상황에서 사용할 수 있어요.,MC-LT-015,804.820.52.jpg,옐로우,summer,living,summer,10,35910,,,
OLSERÖD 올세뢰드 보조테이블 - 앤트러싸이트/다크그레이 53x50 cm,Mood Code,39900,LIVING_ROOM_TABLE,보조테이블,"이 다용도 테이블은 소파에서 즐기는 다양한 활동에 맞게 약간 높은 보조테이블에서 낮은 커피테이블로 순식간에 바꿀 수 있어요. 보조테이블의 스마트한 디자인 덕분에 테이블상판을 무릎 위로 끌어당기면 TV를 보면서 제대로 된 저녁 식사를 즐길 수 있어요. 음식을 쏟거나 다리가 하부프레임에 걸릴까 걱정하지 않아도 돼요. 깔끔한 모양, 인더스트리얼 감성, 톤다운된 색상의 이 테이블은 대부분의 데코와 잘 어우러지며 집 안 전체에 멋진 디자인 요소를 더해줘요.",MC-LT-016,205.309.18.jpg,블랙,winter,living,winter,10,35910,,,
NESNA 네스나 침대협탁 - 대나무 36x35 cm,Mood Code,39900,LIVING_ROOM_TABLE,기타테이블,대나무는 내구성이 좋은 천연 소재입니다. 취급주의! 가장자리가 손상되거나 표면이 긁혔을 경우 유리가 갑자기 금이 가거나 깨질 수 있습니다 측면으로 부딪히지 않도록 해 주세요. 측면이 가장 취약한 부분입니다.,MC-LT-017,202.471.28.jpg,우드,fall,living,fall,10,35910,,,
KNARREVIK 크나레비크 침대협탁 - 블랙 37x28x45 cm,Mood Code,39900,LIVING_ROOM_TABLE,기타테이블,"용접 연결 없이 금속 막대로 이루어진 구조로 조립이 간단하고 모던한 느낌을 연출할 수 있습니다. 테이블 상판 아래를 실용적인 수납공간으로 활용할 수 있습니다. 좁은 공간에서도 사용할 수 있습니다. 가벼워서 쉽게 옮길 수 있습니다. 실내 사용 전용. 이 테이블은 가벼운 비가정용 사용 환경을 기준으로 테스트를 거쳤으며, EN 15372 표준에 명시된 안전성, 내구성 및 안정성 요건에 부합합니다.",MC-LT-018,805.763.19.jpg,블랙,winter,living,winter,10,35910,,,
UGGLERUM 우글레룸 보조테이블 - 브라운 46x40 cm,Mood Code,89900,LIVING_ROOM_TABLE,보조테이블,"클래식한 미드센추리 디자인에서 영감을 얻었으며, 깔끔한 라인, 수공예 느낌의 세심한 디테일, 따스하면서 세련된 호두나무 색감을 자랑합니다. 은은한 곡선과 원형 가장자리가 돋보이는 조각품 형태가 디자인에 다른 차원의 특별함을 더합니다. 필요에 따라 쉽게 놓는 자리를 바꿔보세요. 상판을 몸 가까이로 당기고 싶으면 하단 부분을 암체어나 소파 아래로 밀어 넣으면 돼요. 동일한 느낌의 커피테이블과 조합하면 일관된 느낌으로 연출할 수 있죠. 테이블상판 최대 하중: 15kg.",MC-LT-019,206.279.82.jpg,우드,fall,living,fall,10,80910,,,
HATTÅSEN 하토센 침대협탁/선반유닛 - 화이트,Mood Code,89900,LIVING_ROOM_TABLE,기타테이블,두 선반 모두 테두리가 높아서 테이블을 옮길 때도 물건이 떨어질 염려가 없어요. 테이블 한쪽에 손잡이가 있어 청소할 때 쉽게 옮길 수 있어요. 플랫팩 하나에 가볍고 실용적으로 포장되어 있어서 손쉽게 집으로 가져오고 원하는 곳 어디든 이동할 수 있어요. 좁은 공간에서도 사용할 수 있습니다.,MC-LT-020,605.699.80.jpg,화이트,all,living,all,10,80910,,,
VITTSJÖ 빗셰 노트북스탠드 - 화이트/유리 35x65 cm,Mood Code,39900,LIVING_ROOM_TABLE,기타테이블,"강화유리와 메탈 소재를 사용하여 내구성이 뛰어나고 경쾌한 느낌을 줍니다. 취급주의! 가장자리가 손상되거나 표면이 긁혔을 경우 유리가 갑자기 금이 가거나 깨질 수 있습니다 측면으로 부딪히지 않도록 해 주세요. 측면이 가장 취약한 부분입니다. 공공장소에서 사용할 수 있도록 개발되었으며 EN 12521 및 EN 1730의 안전성 및 내구성, 안정성 기준에 부합하는 테이블입니다. 지역사회의 규칙에 따라 재활용 또는 에너지 회수를 위해 분리 배출할 수 있습니다.",MC-LT-021,703.034.47.jpg,화이트,all,living,all,10,35910,,,
VITTSJÖ 빗셰 노트북스탠드 - 블랙브라운/유리 35x65 cm,Mood Code,39900,LIVING_ROOM_TABLE,기타테이블,"강화유리와 메탈 소재를 사용하여 내구성이 뛰어나고 경쾌한 느낌을 줍니다. 취급주의! 가장자리가 손상되거나 표면이 긁혔을 경우 유리가 갑자기 금이 가거나 깨질 수 있습니다 측면으로 부딪히지 않도록 해 주세요. 측면이 가장 취약한 부분입니다. 공공장소에서 사용할 수 있도록 개발되었으며 EN 12521 및 EN 1730의 안전성 및 내구성, 안정성 기준에 부합하는 테이블입니다. 지역사회의 규칙에 따라 재활용 또는 에너지 회수를 위해 분리 배출할 수 있습니다.",MC-LT-022,802.502.50.jpg,블랙,winter,living,winter,10,35910,,,
BORGEBY 보리에뷔 보조테이블 - 자작나무무늬목 46 cm,Mood Code,99900,LIVING_ROOM_TABLE,보조테이블,"부드럽고 둥근 디자인이 심플하면서 세련된 우아함을 선사하여 테이블의 균형과 조화가 더욱 돋보입니다. 공공장소에서 사용하기에 적합합니다. 다재다능한 보조테이블을 커피테이블과 침대협탁으로 사용할 수 있어요. 어떤 용도로 사용할지는 상상력에 달려 있어요! 각진 곳 없이 둥글고 통풍이 잘되는 모양과 매끄러운 표면, 천연 자재가 어우러져 다양한 거실에서의 생활 패턴과 인테리어에 적합한 테이블이에요. 편리한 크기와 가벼운 무게 덕분에 테이블을 필요한 위치로 쉽게 옮길 수 있어요.",MC-LT-023,606.198.81.jpg,우드,fall,living,fall,10,89910,,,
BORGEBY 보리에뷔 보조테이블 - 블랙 46 cm,Mood Code,99900,LIVING_ROOM_TABLE,보조테이블,"부드럽고 둥근 디자인이 심플하면서 세련된 우아함을 선사하여 테이블의 균형과 조화가 더욱 돋보입니다. 공공장소에서 사용하기에 적합합니다. 다재다능한 보조테이블을 커피테이블과 침대협탁으로 사용할 수 있어요. 어떤 용도로 사용할지는 상상력에 달려 있어요! 각진 곳 없이 둥글고 통풍이 잘되는 모양과 매끄러운 표면, 천연 자재가 어우러져 다양한 거실에서의 생활 패턴과 인테리어에 적합한 테이블이에요. 편리한 크기와 가벼운 무게 덕분에 테이블을 필요한 위치로 쉽게 옮길 수 있어요.",MC-LT-024,206.198.83.jpg,블랙,winter,living,winter,10,89910,,,
GRÅFJÄLLET 그로피엘레트 침대협탁 - 화이트 45x36x59 cm,Mood Code,99900,LIVING_ROOM_TABLE,기타테이블,"깔끔하고 대담한 선과 눈에 띠는 금속 조인트 및 부속품 등의 디테일은 일반 공장과 산업 현장에서 영감을 얻었어요. 기본 기능이 갖춰진 가구를 찾고 있든, 무언가로 집에 약간의 가공되지 않은 빈티지한 느낌을 연출하고 싶든, 튼튼한 금속 소재를 사용한 덕분에 다양한 스타일에 잘 어우러집니다. 침대협탁은 방에 차분한 분위기를 연출하는 도어 수납공간과 자주 사용하는 물건을 쉽게 꺼낼 수 있는 2단 오픈 수납공간으로 구성되어 있습니다. 실내 사용 전용.",MC-LT-025,805.831.07.jpg,화이트,all,living,all,10,89910,,,
GRÅFJÄLLET 그로피엘레트 침대협탁 - 앤트러싸이트 45x36x59 cm,Mood Code,99900,LIVING_ROOM_TABLE,기타테이블,"깔끔하고 대담한 선과 눈에 띠는 금속 조인트 및 부속품 등의 디테일은 일반 공장과 산업 현장에서 영감을 얻었어요. 기본 기능이 갖춰진 가구를 찾고 있든, 무언가로 집에 약간의 가공되지 않은 빈티지한 느낌을 연출하고 싶든, 튼튼한 금속 소재를 사용한 덕분에 다양한 스타일에 잘 어우러집니다. 침대협탁은 방에 차분한 분위기를 연출하는 도어 수납공간과 자주 사용하는 물건을 쉽게 꺼낼 수 있는 2단 오픈 수납공간으로 구성되어 있습니다. 실내 사용 전용.",MC-LT-026,405.702.20.jpg,블랙,fall,living,fall,10,89910,,,
LACK 라크 보조테이블 - 화이트 35x35 cm,Mood Code,9000,LIVING_ROOM_TABLE,보조테이블,"다양한 필요에 맞게 사용할 수 있는 디자인의 화이트 LACK 라크 테이블이에요. 집안의 다른 가구와 매치하기도 쉽습니다. 벌집모양 종이 구조로 이루어져 가벼우면서도 견고합니다. 집에 쉽게 가져가 원하는 곳에 두고, 집 전체로 편리하게 옮길 수 있어요. 테이블을 단독으로 사용할 수도, 더 큰 LACK 라크 테이블(55x55cm) 아래로 밀어 넣어 네스팅테이블로 활용할 수도 있어요. 사용하지 않을 때는 이렇게 공간을 절약해보세요. 테이블 상판의 최대 하중: 10kg.",MC-LT-027,105.147.92.jpg,화이트,all,living,all,10,8100,,,
VALNÄS 발네스 수납트롤리테이블 - 참나무무늬목,Mood Code,229000,LIVING_ROOM_TABLE,기타테이블,"부드러운 원형의 세련된 트롤리는 근사한 디자인을 자랑하며, 서빙할 때 실용적이에요. 트레이의 가장자리에 높이를 적용하여 특별한 느낌을 선사하고 물건이 떨어지지 않도록 방지합니다. 윗단 트레이를 들어 올려 테이블이나 쿠션형스툴, 풋스툴로 가져갈 수 있어요. 하단의 플라스틱 패드 덕분에 테이블 상판을 보호할 수 있으며, 트레이를 들어 올릴 때 손을 트레이 아래로 밀어 넣어 쉽게 분리할 수 있습니다. 하단 트레이에 태블릿과 잡지, 책을 수납하여 항상 가까이에 둘 수 있어요.",MC-LT-028,706.280.31.jpg,우드,fall,living,fall,10,206100,,,
BRÄNNBOLL 브렌볼 이동식선반유닛 - 화이트 56x62 cm,Mood Code,229000,LIVING_ROOM_TABLE,기타테이블,"선반유닛은 게임 장비에 맞춰 구성할 수 있어요. 칸막이를 가로나 세로 방향으로 배치할 수 있는 덕분이죠. 고무 스트랩, 후크, 브래킷, 측면 보관함에 게임 장비와 케이블을 정리할 수 있으므로 모니터에서 플레이 시작을 알리는 순간에 필요한 물건을 곧장 찾을 수 있어요. 좌우측에 장착할 수 있는 측면 보관함에는 작은 게임용품을 넣어 두거나 좋아하는 게임 타이틀을 수납해 바꿔가며 즐길 수 있습니다. 선반당 최대 하중: 15kg 후크당 최대 하중: 2kg.",MC-LT-029,405.862.59.jpg,화이트,all,living,all,10,206100,,,
PERJOHAN 페리오한 수납스툴 - 소나무,Mood Code,229000,LIVING_ROOM_TABLE,기타테이블,"수납공간이 있는 이 튼튼한 나무 스툴을 식탁 옆에 두거나, 침실에서 협탁으로 활용하거나, 앉을 데가 필요한 곳에 두세요. 수납공간이 있어서 공간을 효과적으로 활용할 수 있어요. 상단에 컷아웃 손잡이가 있어서 스툴을 필요한 곳으로 쉽게 이동할 수 있어요. 소나무 원목으로 만든 이 가구는 자연스러운 특색이 가득해요. 독특한 나뭇결과 색감 변화 덕분에 단 하나뿐인 특별함을 자랑합니다. 가공하지 않은 원목은 그 자체로 아름답지만, 좋아하는 색을 칠해서 개성 있게 꾸밀 수도 있어요.",MC-LT-030,405.013.21.jpg,우드,fall,living,fall,10,206100,,,
BAGGBODA 바그보다 보조테이블 - 화이트 71x50 cm,Mood Code,89900,LIVING_ROOM_TABLE,보조테이블,다양한 Mood Code의 클래식 아이템이 새로운 모습으로 재탄생한 Nytillverkad 뉘틸베르카드 컬렉션의 일부예요. 1971년 카탈로그에 CROMI 크로미라는 이름과 잘 어울리는 카린 모브링(Karin Mobring)의 커피테이블이 출시되었어요. Nytillverkad 뉘틸베르카드 컬렉션에서는 BAGGBODA 바그보다라는 이름으로 선보입니다.,MC-LT-031,605.708.27.jpg,화이트,all,living,all,10,80910,,,
BURVIK 부르비크 보조테이블 - 화이트 38 cm,Mood Code,34900,LIVING_ROOM_TABLE,보조테이블,보조테이블은 가볍고 작아서 한 손으로도 충분히 들 수 있으며 손잡이가 있기 때문에 집안 어디로든 간편하게 옮길 수 있습니다. 손잡이가 구부러져 있어 쥐기 편하고 물건을 올려둔 채 테이블을 옮겨도 균형을 잡기 좋습니다. 손잡이가 높아서 테이블에 각종 병과 꽃병 등을 올려놓아도 불편하지 않습니다. 보조테이블 상판 가장자리에는 높은 턱이 있어서 테이블을 옮겨도 올려놓은 물건이 떨어지지 않습니다. 투명래커 처리한 표면은 간편하게 닦아낼 수 있으며 때가 타지 않습니다. 실내 사용 전용.,MC-LT-032,203.403.91.jpg,화이트,all,living,all,10,31410,,,
BURVIK 부르비크 보조테이블 - 블랙 38 cm,Mood Code,34900,LIVING_ROOM_TABLE,보조테이블,보조테이블은 가볍고 작아서 한 손으로도 충분히 들 수 있으며 손잡이가 있기 때문에 집안 어디로든 간편하게 옮길 수 있습니다. 손잡이가 구부러져 있어 쥐기 편하고 물건을 올려둔 채 테이블을 옮겨도 균형을 잡기 좋습니다. 손잡이가 높아서 테이블에 각종 병과 꽃병 등을 올려놓아도 불편하지 않습니다. 보조테이블 상판 가장자리에는 높은 턱이 있어서 테이블을 옮겨도 올려놓은 물건이 떨어지지 않습니다. 투명래커 처리한 표면은 간편하게 닦아낼 수 있으며 때가 타지 않습니다. 실내 사용 전용.,MC-LT-033,003.403.87.jpg,블랙,winter,living,winter,10,31410,,,
STOCKHOLM 2025 스톡홀름 2025 보조테이블 - 소나무무늬목 블랙 40 cm,Mood Code,99900,LIVING_ROOM_TABLE,보조테이블,"현대적인 스칸디나비아 디자인으로, 꾸밈없는 자연 소재를 사용하고 세련되고 우아한 모양입니다. 블랙 유약 마감이 자연스러운 나뭇결의 근사한 매력이 돋보이도록 해주며, 집에 세련된 느낌을 더합니다. 단독으로 사용해도 근사하고, STOCKHOLM 스톡홀름 시리즈의 다른 가구와 함께 사용하면 통일된 스타일을 연출할 수 있어요. 보조테이블은 물건을 올려놓거나 애장품을 진열하는 데 사용하기 좋아요. 테이블상판 최대 하중: 15kg.",MC-LT-034,105.865.62.jpg,우드,winter,living,winter,10,89910,,,
STOCKHOLM 2025 스톡홀름 2025 보조테이블 - 소나무무늬목 내추럴 40 cm,Mood Code,99900,LIVING_ROOM_TABLE,보조테이블,"현대적인 스칸디나비아 디자인으로, 꾸밈없는 자연 소재를 사용하고 세련되고 우아한 모양입니다. 단독으로 사용해도 근사하고, STOCKHOLM 스톡홀름 시리즈의 다른 가구와 함께 사용하면 통일된 스타일을 연출할 수 있어요. 보조테이블은 물건을 올려놓거나 애장품을 진열하는 데 사용하기 좋아요. 테이블 상단의 하단에는 테이블의 나머지 부분과 마찬가지로 세심하게 엄선한 동일한 무늬목을 사용했어요. 이 덕분에 어느 각도로 집에 배치해도 근사합니다.",MC-LT-035,705.865.64.jpg,우드,fall,living,fall,10,89910,,,
HOL 홀 보조테이블 - 아카시아나무 50x50 cm,Mood Code,59900,LIVING_ROOM_TABLE,보조테이블,천연 원목 소재로 내구성이 뛰어납니다. 테이블 상판 아래를 실용적인 수납공간으로 활용할 수 있습니다. 테이블 상판의 최대 하중: 10kg. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다.,MC-LT-036,903.530.21.jpg,우드,fall,living,fall,10,53910,,,
STOCKHOLM 스톡홀름 커피테이블 - 호두나무무늬목 180x59 cm,Mood Code,379000,LIVING_ROOM_TABLE,커피테이블,"호두나무 무늬목 상판과 호두나무 원목다리로 구성된 제품으로 따뜻하고 자연스러운 느낌을 줍니다. 호두나무 무늬목의 나뭇결이 각각 달라서 테이블마다 조금씩 다른 개성을 느낄 수 있습니다. 호두나무는 튼튼한 천연 소재입니다. 여기에 표면을 래커 코팅해 내구성을 더욱 높였죠. 신문과 리모컨, 작은 물건들을 아래쪽 선반에 넣어두면 찾아 헤맬 필요가 없습니다. 테이블상판 최대 하중: 20kg. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다.",MC-LT-037,903.530.78.jpg,우드,fall,living,fall,10,341100,,,
FRÖTORP 프뢰토르프 커피테이블 - 화이트 크롬도금/화이트 유리 88 cm,Mood Code,179000,LIVING_ROOM_TABLE,커피테이블,"유리 테이블 상판, 크롬 다리, 대리석 무늬가 있는 하단의 진열 공간 등 섬세한 느낌과 내구성이 우수한 소재가 조합되어 있어요. 이 모든 요소가 클래식한 개성을 더합니다. 화이트 FRÖTORP 프뢰토르프 커피테이블은 깔끔한 라인과 둥근 모양을 자랑하며 간결하고 부드러운 느낌을 선사합니다. 유리 테이블 상판에는 음료와 스낵, 기타 간식을 놓을 공간이 있어요. 진열 공간은 가까이 두고 싶은 다른 물건을 정리하기에 완벽해요. 테이블상판 최대 하중: 20kg.",MC-LT-038,906.220.90.jpg,화이트,all,living,all,10,161100,,,
FRÖTORP 프뢰토르프 커피테이블 - 앤트러싸이트 대리석 효과/블랙 유리 88 cm,Mood Code,179000,LIVING_ROOM_TABLE,커피테이블,"다양한 소재와 마감으로 만든 사려 깊은 디자인이에요. 스모크 유리 테이블 상판과 파우더 코팅 처리한 스틸 소재의 관형 다리, 하단의 대리석 무늬 진열 공간이 테이블을 특별하게 만들어줍니다. 유리 테이블 상판에는 음료와 스낵, 기타 간식을 놓을 공간이 있어요. 진열 공간은 가까이 두고 싶은 다른 물건을 정리하기에 완벽해요. 블랙 FRÖTORP 프뢰토르프 보조테이블과 조합해 역동적인 공간을 만들고 테이블을 더 넓게 사용하세요.",MC-LT-039,504.975.83.jpg,블랙,winter,living,winter,10,161100,,,
