product_name,brand,price,category_code,sub_category,description,mood_code_number,image_name,filter_color,filter_style,filter_space,mood_code,discount_rate,discount_price,is_popular,is_new,is_best
SUNDSÖ 순쇠 수납장 - 오프화이트 실외용/실내 60x35x86 cm,Mood Code,89900,BALCONY,수납장,"실내외 어디에서나 사용할 수 있습니다. 수납장에 높이조절식 선반 두 개가 포함되어 있으며 도어가 열리는 방향을 선택할 수 있습니다. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 표면이 파우더코팅스틸 소재로 되어 있어 내구성이 좋고 관리가 편리합니다. 레스토랑과 같은 공공장소에서 사용하도록 테스트와 승인을 거쳐 튼튼하며 일상에서 다양한 용도로 활용해도 무리가 없어요. 실내, 실외에서 모두 사용하기 적합합니다.",,305.841.85.jpg,화이트,etc,balcony,etc,10,80910,,,
SUNDSÖ 순쇠 수납장 - 앤트러싸이트 실외용/실내 60x35x86 cm,Mood Code,89900,BALCONY,수납장,"실내외 어디에서나 사용할 수 있습니다. 수납장에 높이조절식 선반 두 개가 포함되어 있으며 도어가 열리는 방향을 선택할 수 있습니다. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 표면이 파우더코팅스틸 소재로 되어 있어 내구성이 좋고 관리가 편리합니다. 레스토랑과 같은 공공장소에서 사용하도록 테스트와 승인을 거쳐 튼튼하며 일상에서 다양한 용도로 활용해도 무리가 없어요. 실내, 실외에서 모두 사용하기 적합합니다.",,605.841.84.jpg,화이트,etc,balcony,etc,10,80910,,,
KOLBJÖRN 콜비에른 선반유닛+수납장 - 베이지/실외용 실내 171x37x161 cm,Mood Code,478800,BALCONY,선반유닛,본 제품은 반드시 벽에 고정해야 합니다.  경고! 전복 위험 - 이 제품은 단단히 고정해야 합니다. 적합한 나사와 플러그를 사용하세요. 잘 모르겠으면 전문가에게 문의하세요.,,596.214.94.jpg,베이지,autumn,balcony,autumn,10,430920,,,
OMAR 오마르 선반유닛+옷걸이봉 - 아연도금 186x50x201 cm,Mood Code,478800,BALCONY,선반유닛,조립이 간편한 OMAR 오마르 수납시스템을 사용하면 어떤 물건을 보관하든 한눈에 확인하고 꺼낼 수 있어요. 선반유닛은 2가지 방식으로 장착할 수 있어요. 1개의 옷장레일과 4개의 선반 또는 2개의 옷장레일과 3개의 선반으로 구성할 수 있죠. 두 방법 모두 조립 설명서에 나와 있어요. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 욕실은 물론 물기가 있는 실내 어디에서나 사용할 수 있어요. 실내 사용 전용.,,394.876.89.jpg,화이트,etc,balcony,etc,10,430920,,,
JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 81x40x180 cm,Mood Code,154800,BALCONY,선반유닛,"이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",,794.372.11.jpg,화이트,etc,balcony,etc,10,139320,,,
JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 81x40x180 cm,Mood Code,154800,BALCONY,선반유닛,"이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",,194.372.14.jpg,화이트,etc,balcony,etc,10,139320,,,
KOLBJÖRN 콜비에른 실내외선반유닛 - 베이지 80x81 cm,Mood Code,99900,BALCONY,선반유닛,"실내외 어디에서나 사용할 수 있습니다. 내구성이 뛰어나며 청소가 간편한 선반유닛입니다. 파우더코팅 아연도금 스틸을 사용하여 녹이 슬지 않습니다. 다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 더 큰 수납 솔루션이 필요하다면 2개의 선반유닛을 차례로 쌓거나 KOLBJÖRN 콜비에른 수납장 위에 별도 판매되는 선반유닛 1개를 놓을 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",,904.092.97.jpg,베이지,autumn,balcony,autumn,10,89910,,,
JOSTEIN 요스테인 선반유닛+도어 - 실내외겸용/화이트 81x44x90 cm,Mood Code,168900,BALCONY,선반유닛,"뒷면/측면 패널을 사용해 JOSTEIN 요스테인 선반유닛에 도어를 장착하면 오픈 선반이 도어수납장으로 변신해요. 내구성이 뛰어나며 청소가 간편한 수납장으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",,594.371.70.jpg,화이트,etc,balcony,etc,10,152010,,,
JOSTEIN 요스테인 선반유닛 및 도어 - 실내외겸용/화이트 41x44x180 cm,Mood Code,159800,BALCONY,선반유닛,"뒷면/측면 패널을 사용해 JOSTEIN 요스테인 선반유닛에 도어를 장착하면 오픈 선반이 도어수납장으로 변신해요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",,494.372.36.jpg,화이트,etc,balcony,etc,10,143820,,,
LÄCKÖ 렉셰 야외선반유닛 - 그레이 61x160 cm,Mood Code,99900,BALCONY,선반유닛,"다리받침의 높이를 조절할 수 있어서 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 이 야외가구의 소재는 관리하는 데 거의 손이 가지 않아요. 젖은 천으로 닦으면 깨끗해집니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다. 경고! 전복 위험 - 이 제품은 단단히 고정해야 합니다. 적합한 나사와 플러그를 사용하세요. 잘 모르겠으면 전문가에게 문의하세요.",,201.742.16.jpg,그레이,winter,balcony,winter,10,89910,,,
LÄCKÖ 렉셰 선반유닛 - 그레이 실외용/실내 92x76 cm,Mood Code,59900,BALCONY,선반유닛,"실내와 실외에서 모두 사용할 수 있도록 디자인되었습니다. 조절식 다리받침이 있어 고르지 않은 바닥에도 안정적으로 세울 수 있습니다. 깨끗하게 잘 닦입니다. 선반에는 구멍이 뚫려 있어 물이 고이지 않습니다. 허브나 식물, 화분을 보관하기 좋아요. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",,106.015.48.jpg,그레이,winter,balcony,winter,10,53910,,,
JOSTEIN 요스테인 선반유닛 및 용기 - 실내외겸용/메탈 화이트 81x40x90 cm,Mood Code,100900,BALCONY,선반유닛,"이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",,294.371.95.jpg,화이트,etc,balcony,etc,10,90810,,,
JOSTEIN 요스테인 선반유닛 및 용기 - 실내외겸용/와이어 화이트 81x40x90 cm,Mood Code,100900,BALCONY,선반유닛,"이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",,994.371.92.jpg,화이트,etc,balcony,etc,10,90810,,,
JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 41x40x90 cm,Mood Code,55900,BALCONY,선반유닛,"다양한 가능성을 지닌 작고 심플한 오픈 선반이에요. 단독으로 사용하거나 JOSTEIN 요스테인 수납시스템의 다른 부품과 함께 사용해보세요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",,894.369.23.jpg,화이트,etc,balcony,etc,10,50310,,,
JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 41x40x90 cm,Mood Code,55900,BALCONY,선반유닛,"다양한 가능성을 지닌 작고 심플한 오픈 선반이에요. 단독으로 사용하거나 JOSTEIN 요스테인 수납시스템의 다른 부품과 함께 사용해보세요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",,194.369.26.jpg,화이트,etc,balcony,etc,10,50310,,,
JOSTEIN 요스테인 선반유닛 - 실내외겸용/메탈 화이트 61x40x180 cm,Mood Code,124800,BALCONY,선반유닛,"이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",,294.372.04.jpg,화이트,etc,balcony,etc,10,112320,,,
JOSTEIN 요스테인 선반유닛 - 실내외겸용/와이어 화이트 61x40x180 cm,Mood Code,124800,BALCONY,선반유닛,"이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다. 벽의 재질에 따라 다른 나사를 사용해야 하며, 칼브럭이 필요할 수도 있습니다. 별도구매입니다.",,594.372.07.jpg,화이트,etc,balcony,etc,10,112320,,,
JOSTEIN 요스테인 선반유닛 및 건조대 - 실내외겸용/와이어 화이트 81x53/117x180 cm,Mood Code,161800,BALCONY,선반유닛,"이 오픈 선반유닛을 이용하면 물건을 한눈에 볼 수 있고, 수건과 세제 등을 쉽게 꺼낼 수 있어요. 건조대와 JOSTEIN 요스테인 수납시스템으로 세탁물을 깔끔하게 정리해보세요. 내구성이 뛰어나며 청소가 간편한 선반유닛으로, 파우더코팅스틸로 만들어져 녹이 슬지 않아요. JOSTEIN 요스테인 시스템은 습기에 강하므로 야외와 습한 장소 모두에서 사용할 수 있습니다. 실내, 실외에서 모두 사용하기 적합합니다.",,394.372.65.jpg,화이트,etc,balcony,etc,10,145620,,,
TOSTERÖ 토스테뢰 야외수납함 - 블랙 129x44x79 cm,Mood Code,59900,BALCONY,기타,"방수 수납상자를 사용하면 야외용 패드와 쿠션을 사용하지 않을 때 비와 햇빛, 먼지와 오염, 꽃가루 등에서 제품을 보호하며 깔끔하게 정리해둘 수 있습니다. 야외용쿠션과 패드 등을 방수 수납상자에 담아서 보관하면 간단하고 효과적으로 오랫동안 새것처럼 사용할 수 있습니다. 빛바램에 매우 강한 패브릭의 우수한 내광성 덕분에 색상이 오래도록 새것처럼 유지됩니다. 손잡이가 있어서 쉽게 옮길 수 있습니다. 수납함에 보관하기 전에 쿠션을 완전하게 말려주세요.",,904.114.41.jpg,블랙,winter,balcony,winter,10,53910,,,
NÄMMARÖ 넴마뢰 야외벤치+등받이 - 라이트 스테인 브라운,Mood Code,149000,BALCONY,기타,"아카시아 나무는 섬유질 밀도가 높아 가구의 내구성을 높여줍니다. NÄMMARÖ 넴마뢰 시리즈의 야외용 가구를 원하는 대로 조합해서 친구나 가족과 맛있는 음식을 먹고, 휴식을 취하고, 좋은 시간을 보낼 수 있는 야외 공간을 만들어 보세요. 이 시리즈는 유행을 타지 않는 디자인 덕분에 어떤 환경에 놓아도 잘 어울려요. 햇빛, 빗물, 얼룩이나 마모로 인한 손상을 줄이기 위한 전처리도 마쳤어요. 본 제품은 재생이 가능하며 에너지를 재생하는데 사용할 수도 있습니다.",,505.103.39.jpg,우드,autumn,balcony,autumn,10,134100,,,
ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운,Mood Code,308600,BALCONY,테이블,"더 지속가능한 출처에서 공급받은 튼튼하고 재생가능한 아카시아 나무를 사용해 제작했습니다. 두 개의 접이식 상판이 있어 크기를 조절할 수 있고 테이블 주위에 2~4명까지 앉을 수 있어요. 모서리가 둥글어서 테이블 주위에 편하게 둘러앉을 수 있고, 스툴을 더 놓으면 더 많은 사람들이 앉을 수 있어요. 쿠션을 올려놓으면 더 편안하게 앉아 있을 수 있어요. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 2-4인용.",,695.300.40.jpg,우드,autumn,balcony,autumn,10,277740,,,
ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/프뢰쇤/두브홀멘 베이지,Mood Code,368200,BALCONY,테이블,"더 지속가능한 출처에서 공급받은 튼튼하고 재생가능한 아카시아 나무를 사용해 제작했습니다. 두 개의 접이식 상판이 있어 크기를 조절할 수 있고 테이블 주위에 2~4명까지 앉을 수 있어요. 모서리가 둥글어서 테이블 주위에 편하게 둘러앉을 수 있고, 스툴을 더 놓으면 더 많은 사람들이 앉을 수 있어요. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 실외용으로만 사용할 것을 권장합니다. 2-4인용.",,295.300.42.jpg,베이지,autumn,balcony,autumn,10,331380,,,
ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/쿠다르나 라이트그레이베이지,Mood Code,340200,BALCONY,테이블,,,695.798.66.jpg,베이지,autumn,balcony,autumn,10,306180,,,
ASKHOLMEN 아스크홀멘 야외 게이트레그 테이블+의자+4 - 접이식 다크브라운/클뢰산 다크블루,Mood Code,340200,BALCONY,테이블,,,495.762.65.jpg,우드,autumn,balcony,autumn,10,306180,,,
STJÄRNANIS 셰르나니스 화분 - 실외용 아카시아나무 75x27 cm,Mood Code,49900,BALCONY,화분,하단에 플라스틱 인서트가 있어서 바닥으로 물이 새는 것을 막아줍니다. 2개의 화분 위에 1개의 화분을 쌓아 올려 연결할 수 있으므로 나만의 정원을 가로로 확장하며 개성 있는 스타일로 구성해보세요. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 아카시아 나무 소재로 단단하고 내구성이 뛰어나서 야외에서도 마음 놓고 사용할 수 있습니 다. 실외에서만 사용하세요. NÄMMARÖ 넴마뢰 야외용 가구 시리즈와 색상이 잘 어울립니다.,,706.120.30.jpg,그린,spring,balcony,spring,10,44910,,,
SOLVINDEN 솔빈덴 LED태양광그라운드스틱 - 실외용 다크그린,Mood Code,19900,BALCONY,기타,"세련되고 깔끔한 디자인으로, 태양광 패널이 구형 돔 뒤에 숨겨져 있습니다. 어두워지면 자동으로 켜지고 밝아지면 자동으로 꺼지는 조명입니다. 높이 조절 기능을 통해 원하는 곳에 딱 맞는 높이로 조명을 비출 수 있습니다. 장식효과가 뛰어난 조명입니다 전선과 플러그가 필요하지 않아서 어디에서든 사용할 수 있습니다. 제품에 맞는 배터리만 사용하세요. 오래된 배터리와 새 배터리를 함께 사용하지 마세요.",,306.191.99.jpg,그린,spring,balcony,spring,10,17910,,,
JÄLL 옐 실내외건조대 - 화이트,Mood Code,10000,BALCONY,기타,접어서 보관하세요. 실내외 어디에서나 사용할 수 있습니다. 건조 용량: 6 미터.,,002.428.91.jpg,화이트,etc,balcony,etc,10,9000,,,
NÄMMARÖ 넴마뢰 야외용 모듈식 소파용 시트 섹션 - 라이트 스테인 브라운 63x63 cm,Mood Code,64900,BALCONY,기타,"다양한 크기와 색상, 패턴의 디자인 쿠션을 더해서 더욱 편안하고 개성 넘치는 소파를 만들어보세요. 아카시아 나무는 섬유질 밀도가 높아 가구의 내구성을 높여줍니다. NÄMMARÖ 넴마뢰 시리즈의 야외용 가구를 원하는 대로 조합해서 친구나 가족과 맛있는 음식을 먹고, 휴식을 취하고, 좋은 시간을 보낼 수 있는 야외 공간을 만들어 보세요. 이 시리즈는 유행을 타지 않는 디자인 덕분에 어떤 환경에 놓아도 잘 어울려요.",,005.103.51.jpg,우드,autumn,balcony,autumn,10,58410,,,
ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운 60x62 cm,Mood Code,124700,BALCONY,테이블,더 지속가능한 출처에서 공급받은 튼튼하고 재생가능한 아카시아 나무를 사용해 제작했습니다. 테이블과 의자를 납작하게 접을 수 있어서 공간을 거의 차지하지 않습니다. 쿠션을 올려놓으면 더 편안하게 앉아 있을 수 있어요. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 2인용. 실외용으로만 사용할 것을 권장합니다. 쿠션은 별도 판매입니다.,,595.290.99.jpg,우드,autumn,balcony,autumn,10,112230,,,
ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운/프뢰쇤/두브홀멘 베이지 60x62 cm,Mood Code,154500,BALCONY,테이블,"양면 사용이 가능한 쿠션으로 앞뒤로 번갈아 사용하면 훨씬 더 오래 사용할 수 있습니다. 테이블과 의자를 납작하게 접을 수 있어서 공간을 거의 차지하지 않습니다. 반투명 스테인으로 마감처리하여 내구성을 높이고 나무 고유의 느낌을 살렸습니다. 쿠션 1개 포함. 구성: 테이블 (L70cm, W44cm, H71cm), 의자 (W36cm, D49cm, 시트W36cm, 시트D30cm, 시트H46cm, H87cm)",,695.299.42.jpg,베이지,autumn,balcony,autumn,10,139050,,,
ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 다크브라운/쿠다르나 라이트그레이베이지 60x62 cm,Mood Code,140500,BALCONY,테이블,,,495.760.53.jpg,베이지,autumn,balcony,autumn,10,126450,,,
ASKHOLMEN 아스크홀멘 야외테이블+접이식의자2 - 접이식 다크브라운/클뢰산 다크블루 60x62 cm,Mood Code,140500,BALCONY,테이블,,,195.762.76.jpg,우드,autumn,balcony,autumn,10,126450,,,
FEJAN 페얀 야외테이블 - 라이트그린 50x44 cm,Mood Code,20000,BALCONY,테이블,파우더코팅 스틸로 제작되어 내구성이 좋고 관리가 편합니다. 이 야외가구의 소재는 관리하는 데 거의 손이 가지 않아요.,,305.320.02.jpg,그린,spring,balcony,spring,10,18000,,,
FEJAN 페얀 야외테이블 - 화이트 50x44 cm,Mood Code,20000,BALCONY,테이블,"파우더코팅 스틸로 제작되어 내구성이 좋고 관리가 편합니다. 이 야외가구의 소재는 관리하는 데 거의 손이 가지 않아요. 가정에서 사용할 수 있도록 검사를 마쳤으며 EN 581의 내구성 및 안전성 기준에 부합하는 제품입니다. ADDE 아데, FEJAN 페얀, TORPARÖ 토르파뢰, TÄRNÖ 테르뇌, ASKHOLMEN 아스크홀멘, SALTHOLMEN 살톨멘 의자에 잘 맞습니다. 실외용으로만 사용할 것을 권장합니다.",,204.872.17.jpg,화이트,etc,balcony,etc,10,18000,,,
