product_name,brand,price,category_code,sub_category,description,mood_code_number,image_name,filter_color,filter_style,filter_space,mood_code,discount_rate,discount_price,is_popular,is_new,is_best
DYVLINGE 뒤블링에 회전라운지체어 - 셸링에 오렌지,Mood Code,249000,SOFA,기타소파,다양한 Mood Code의 클래식 아이템이 새로운 모습으로 재탄생한 Nytillverkad 뉘틸베르카드 컬렉션의 일부예요. DYVLINGE 뒤블링에 회전 이지체어는 1967년 Mood Code 카탈로그에 MILA 밀라라는 이름으로 출시되었어요. 그 당시에도 몸 전체의 긴장을 자연스럽게 풀 수 있는 자세로 앉을 수 있는 제품이었죠. Nytillverkad 뉘틸베르카드 컬렉션으로 다시 돌아온 이 이지체어의 지지대에는 4개가 아닌 5개의 다리를 적용해 넘어질 위험을 최소화했어요.,,805.819.19.jpg,오렌지,spring,living,spring,10,224100,False,False,False
EKTORP 엑토르프 3인용소파 - 실란다 라이트베이지,Mood Code,599000,SOFA,3인용,등받이 쿠션은 폴리에스테르섬유 충전재를 사용하여 편안하며 각각 다른 느낌의 양면을 번갈아 사용할 수 있습니다. 시트쿠션에 고탄력폼과 폴리에스테르섬유 충전재를 넣어서 앉았을 때 편안하고 복원력이 뛰어납니다. 멜란지 효과가 들어간 KILANDA 실란다 패브릭은 소재의 90% 이상이 재활용 폴리에스테르이며 표면이 부드럽습니다. 커버는 분리하여 물세탁이 가능하기 때문에 오랫동안 깨끗하게 사용할 수 있습니다. 10년 품질보증. 자세한 내용은 품질보증 브로슈어를 참조하세요.,,495.090.11.jpg,라이트베이지,spring,living,spring,10,539100,False,False,False
EKTORP 엑토르프 3인용소파 - 실란다 다크블루,Mood Code,599000,SOFA,3인용,등받이 쿠션은 폴리에스테르섬유 충전재를 사용하여 편안하며 각각 다른 느낌의 양면을 번갈아 사용할 수 있습니다. 시트쿠션에 고탄력폼과 폴리에스테르섬유 충전재를 넣어서 앉았을 때 편안하고 복원력이 뛰어납니다. 멜란지 효과가 들어간 KILANDA 실란다 패브릭은 소재의 90% 이상이 재활용 폴리에스테르이며 표면이 부드럽습니다. 커버는 분리하여 물세탁이 가능하기 때문에 오랫동안 깨끗하게 사용할 수 있습니다. 여러 가지 커버 중에서 집과 잘 어울리고 마음에 드는 커버를 선택할 수 있죠.,,095.090.08.jpg,블루,spring,living,spring,10,539100,False,False,False
EKTORP 엑토르프 3인용소파 - 칼스호브 베이지/멀티컬러,Mood Code,649000,SOFA,3인용,"등받이 쿠션은 폴리에스테르섬유 충전재를 사용하여 편안하며 각각 다른 느낌의 양면을 번갈아 사용할 수 있습니다. 시트쿠션에 고탄력폼과 폴리에스테르섬유 충전재를 넣어서 앉았을 때 편안하고 복원력이 뛰어납니다. 내구성이 우수한 커버는 선염 100% 면 패브릭인 칼스호브로 만들었고, 클래식한 스트라이프 패턴으로 장식했어요. 천연 소재로 만들어 피부에 닿는 패브릭의 감촉이 부드럽죠. 커버는 세탁기로 빨아 쓸 수 있으며 간편하게 벗겨내고 다시 씌울 수 있어 관리하기가 편합니다.",,695.090.05.jpg,베이지,spring,living,spring,10,584100,False,False,False
EKTORP 엑토르프 3인용소파 - 하케보 그레이그린,Mood Code,549000,SOFA,3인용,등받이 쿠션은 폴리에스테르섬유 충전재를 사용하여 편안하며 각각 다른 느낌의 양면을 번갈아 사용할 수 있습니다. 시트쿠션에 고탄력폼과 폴리에스테르섬유 충전재를 넣어서 앉았을 때 편안하고 복원력이 뛰어납니다. HAKEBO 하케보 커버는 부드럽고 매끈한 느낌으로 질감이 우수해 소파를 더욱 편안하고 친근하게 만들어 줍니다. 여러 가지 커버 중에서 집과 잘 어울리고 마음에 드는 커버를 선택할 수 있죠. 커버는 분리하여 물세탁이 가능하기 때문에 오랫동안 깨끗하게 사용할 수 있습니다.,,395.090.02.jpg,그레이그린,spring,living,spring,10,494100,False,False,False
EKTORP 엑토르프 3인용소파 - 하케보 다크그레이,Mood Code,549000,SOFA,3인용,등받이 쿠션은 폴리에스테르섬유 충전재를 사용하여 편안하며 각각 다른 느낌의 양면을 번갈아 사용할 수 있습니다. 시트쿠션에 고탄력폼과 폴리에스테르섬유 충전재를 넣어서 앉았을 때 편안하고 복원력이 뛰어납니다. HAKEBO 하케보 커버는 부드럽고 매끈한 느낌으로 질감이 우수해 소파를 더욱 편안하고 친근하게 만들어 줍니다. 여러 가지 커버 중에서 집과 잘 어울리고 마음에 드는 커버를 선택할 수 있죠. 커버는 분리하여 물세탁이 가능하기 때문에 오랫동안 깨끗하게 사용할 수 있습니다.,,195.089.99.jpg,그레이,spring,living,spring,10,494100,False,False,False
LANDSKRONA 란스크로나 3인용소파 - 그란/봄스타드 골든브라운/메탈,Mood Code,1029000,SOFA,3인용,"커버와 어울리는 다리 슬리브 포함. 커버를 벗길 수 없습니다. 그레인 가죽은 얇은 보호 코팅 처리를 거쳐 자국, 주름, 색감 변화 등 자연스러운 느낌을 간직합니다. 따라서 표면을 두껍게 코팅 처리한 가죽보다 햇빛과 때, 액체, 긁힘에 약합니다. 시트쿠션과 등쿠션, 팔걸이 내부, 상단, 앞면은 자연스러운 색감이 특징인 부드럽고 매끈하면서 튼튼한 GRANN 그란 그레인 가죽으로 덮여 있어요. 다른 면은 BOMSTAD 봄스타드 코팅 패브릭이 사용되었어요.",,092.703.04.jpg,브라운,spring,living,spring,10,926100,False,False,False
LANDSKRONA 란스크로나 3인용소파 - 그란/봄스타드 블랙/메탈,Mood Code,1029000,SOFA,3인용,두께 1.2mm의 그레인 가죽을 사용하여 매끄럽고 부드럽습니다. 내구성이 높은 코팅 패브릭 커버를 사용하여 가죽과 같은 느낌과 질감을 살렸습니다. 시트쿠션에 고탄성폼과 폴리에스테르 섬유 충전재를 넣어서 더욱 편안합니다. 팔걸이를 분리할 수 있고 긴의자에 쉽게 설치할 수 있어요. 10년 품질보증. 자세한 내용은 품질보증 브로슈어를 참조하세요. 커버와 어울리는 다리 슬리브 포함. 커버를 벗길 수 없습니다.,,790.317.01.jpg,블랙,spring,living,spring,10,926100,False,False,False
LANDSKRONA 란스크로나 3인용소파 - 그란/봄스타드 다크베이지/우드,Mood Code,1029000,SOFA,3인용,피부에 닿는 면은 부드럽고 매끄러우며 튼튼한 그레인 가죽 소재의 GRANN 그란으로 덮여 있어요. 이 가죽은 자연스러운 색감이 돋보입니다. 이외의 면은 BOMSTAD 봄스타드 코팅 패브릭으로 마감되었습니다. 시트쿠션에 고탄성폼과 폴리에스테르 섬유 충전재를 넣어서 더욱 편안합니다. 팔걸이를 분리할 수 있고 긴의자에 쉽게 설치할 수 있어요. 10년간 품질보증을 제공합니다. 자세한 내용은 품질보증서의 약관을 참조하세요. 커버와 어울리는 다리 슬리브 포함.,,192.757.73.jpg,베이지,spring,living,spring,10,926100,False,False,False
LANDSKRONA 란스크로나 3인용소파 - 그란/봄스타드 다크베이지/메탈,Mood Code,1029000,SOFA,3인용,피부에 닿는 면은 부드럽고 매끄러우며 튼튼한 그레인 가죽 소재의 GRANN 그란으로 덮여 있어요. 이 가죽은 자연스러운 색감이 돋보입니다. 이외의 면은 BOMSTAD 봄스타드 코팅 패브릭으로 마감되었습니다. 시트쿠션에 고탄성폼과 폴리에스테르 섬유 충전재를 넣어서 더욱 편안합니다. 팔걸이를 분리할 수 있고 긴의자에 쉽게 설치할 수 있어요. 10년간 품질보증을 제공합니다. 자세한 내용은 품질보증서의 약관을 참조하세요. 커버와 어울리는 다리 슬리브 포함.,,792.757.70.jpg,베이지,spring,living,spring,10,926100,False,False,False
GLOSTAD 글로스타드 3인용소파 - 크니사 다크그레이,Mood Code,199000,SOFA,3인용,"GLOSTAD 글로스타드 소파는 심플한 디자인을 자랑하며, 두툼한 시트와 푹신한 팔걸이, 부드러운 등쿠션이 제자리에 고정되어 있어 편안한 착석감을 선사해요. 소파의 무게가 가벼워 집에서 가구를 재배치하거나 새 집으로 이사할 때 쉽게 옮길 수 있습니다. 완만하게 경사진 다리는 소파의 안정성을 높여주고 개성 있는 느낌을 선사합니다. 이러한 디자인은 생산 과정에서 소재를 더 효율적으로 사용할 수 있기 때문에 환경을 보호함과 더불어 낮은 가격으로 제공할 수 있습니다.",,405.959.37.jpg,그레이,spring,living,spring,10,179100,False,False,False
GLOSTAD 글로스타드 3인용소파 - 크니사 미디엄블루,Mood Code,199000,SOFA,3인용,"GLOSTAD 글로스타드 소파는 심플한 디자인을 자랑하며, 두툼한 시트와 푹신한 팔걸이, 부드러운 등쿠션이 제자리에 고정되어 있어 편안한 착석감을 선사해요. 소파의 무게가 가벼워 집에서 가구를 재배치하거나 새 집으로 이사할 때 쉽게 옮길 수 있습니다. 완만하게 경사진 다리는 소파의 안정성을 높여주고 개성 있는 느낌을 선사합니다. 이러한 디자인은 생산 과정에서 소재를 더 효율적으로 사용할 수 있기 때문에 환경을 보호함과 더불어 낮은 가격으로 제공할 수 있습니다.",,305.959.33.jpg,블루,spring,living,spring,10,179100,False,False,False
SALTMYRAN 살트뮈란 3인용소파 - 외레뤼드 그레이베이지,Mood Code,299000,SOFA,3인용,"심플한 선과 슬림한 디자인이 돋보이는 우아하고 세련된 소파로, 다양한 인테리어에 잘 어울립니다. 둥근 등받이와 팔걸이가 전체적으로 부드러운 느낌을 더하는 반면, 다리에서는 독특한 개성이 느껴집니다. 시트쿠션은 지그재그 스프링과 폼으로 만들어, 단단함이 중간 정도입니다. 등받이 쿠션은 폼 충전재를 넣어 시간이 흘러도 모양이 유지됩니다. 등받이를 팔걸이 안쪽에 넣어 보관해 포장 크기를 줄였고, 덕분에 집으로 가져오기도 더 편합니다.",,906.185.16.jpg,그레이베이지,spring,living,spring,10,269100,False,False,False
SALTMYRAN 살트뮈란 3인용소파 - 외레뤼드 블루,Mood Code,299000,SOFA,3인용,"심플한 선과 슬림한 디자인이 돋보이는 우아하고 세련된 소파로, 다양한 인테리어에 잘 어울립니다. 둥근 등받이와 팔걸이가 전체적으로 부드러운 느낌을 더하는 반면, 다리에서는 독특한 개성이 느껴집니다. 시트쿠션은 지그재그 스프링과 폼으로 만들어, 단단함이 중간 정도입니다. 등받이 쿠션은 폼 충전재를 넣어 시간이 흘러도 모양이 유지됩니다. 등받이를 팔걸이 안쪽에 넣어 보관해 포장 크기를 줄였고, 덕분에 집으로 가져오기도 더 편합니다.",,106.185.20.jpg,블루,spring,living,spring,10,269100,False,False,False
KLIPPAN 클리판 2인용소파 - 비슬레 그레이,Mood Code,269000,SOFA,2인용,"시트의 내구성 좋은 금속 스프링은 소파에 푹신한 편안함을 제공하여 오랫동안 앉거나 편안하게 휴식을 즐길 수 있습니다. 이 커버는 원착 방식으로 염색한 폴리에스테르 소재의 Vissle 비슬레 패브릭으로 만들었어요. 부드러운 직조와 근사한 투톤 효과가 특징적으로, 내구성이 뛰어난 소재입니다. 커버는 분리하여 물세탁이 가능하기 때문에 오랫동안 깨끗하게 사용할 수 있습니다. 10년 품질보증. 자세한 내용은 품질보증 브로슈어를 참조하세요.",,490.106.15.jpg,그레이,spring,living,spring,10,242100,False,False,False
KLIPPAN 클리판 2인용소파 - 롱반 브라이트옐로,Mood Code,369000,SOFA,2인용,다양한 Mood Code의 클래식 아이템이 새로운 모습으로 재탄생한 Nytillverkad 뉘틸베르카드 컬렉션의 일부예요. 디자이너 노보루 다카무라(Noboru Nakamura)는 KLIPPAN 클리판을 만들 때 LAPPMON 라프몬 소파를 시작점으로 삼았어요. 디자인을 간소화하고 길이를 18cm 줄여 필요한 재료를 덜 사용할 수 있기 때문에 저렴한 가격으로 선보일 수 있게 되었어요. 10년 품질보증. 자세한 내용은 품질보증 브로슈어를 참조하세요.,,495.642.91.jpg,옐로,spring,living,spring,10,332100,False,False,False
KLIPPAN 클리판 2인용소파 - 팅에토르프 옐로/화이트/플로럴 패턴,Mood Code,309000,SOFA,2인용,"시트의 내구성 좋은 금속 스프링은 소파에 푹신한 편안함을 제공하여 오랫동안 앉거나 편안하게 휴식을 즐길 수 있습니다. 10년 보증이 적용됩니다. 보증서의 약관을 참조하세요. 이 의자는 관련된 강도 및 내구성 표준을 준수하고 테스트를 거친 제품입니다. 테스트는 일반적인 제품의 사용 횟수와 110kg인 사용자를 기준으로 실시되었습니다. 25,000 사이클의 마모성 테스트를 완료한 커버입니다. 15,000 사이클 이상을 견디는 커버는 일반적인 가정용으로 적합합니다.",,095.899.91.jpg,패턴,spring,living,spring,10,278100,False,False,False
KLIPPAN 클리판 2인용소파 - 비슬레 그린,Mood Code,299000,SOFA,2인용,"시트의 내구성 좋은 금속 스프링은 소파에 푹신한 편안함을 제공하여 오랫동안 앉거나 편안하게 휴식을 즐길 수 있습니다. 이 커버는 원착 방식으로 염색한 폴리에스테르 소재의 Vissle 비슬레 패브릭으로 만들었어요. 부드러운 직조와 근사한 투톤 효과가 특징적으로, 내구성이 뛰어난 소재입니다. 커버는 분리하여 물세탁이 가능하기 때문에 오랫동안 깨끗하게 사용할 수 있습니다. 10년 보증이 적용됩니다. 보증서의 약관을 참조하세요.",,595.616.64.jpg,그린,spring,living,spring,10,269100,False,False,False
Mood Code PS 2026 Mood Code 피에스 2026 라운지체어 - 공기주입식 시트/등쿠션 포함/크네베크 브라이트그린,Mood Code,199000,SOFA,기타소파,"시트는 두 개의 개별 공기 주입식 공간으로 구성되어 있습니다. 하나는 중앙에, 하나는 그 주변에 있어 원하는 수준에 맞는 단단함과 편안한 착석감을 고려해 조절할 수 있어요. 함께 제공되는 펌프를 사용하여 쉽게 공기를 채울 수 있습니다. 깔끔한 관리가 필요할 경우 커버를 쉽게 벗겨서 세탁기로 세탁하세요. 펌프가 포함되어 있습니다. 근사한 모습과 최상의 편안함을 보장하려면 공기실을 정기적으로 펌프질해야 합니다.",,706.232.03.jpg,그린,spring,living,spring,10,179100,False,False,False
SÖDERHAMN 쇠데르함 3인용소파 - 프리드투나 다크그레이블루,Mood Code,769000,SOFA,3인용,"SÖDERHAMN/쇠데르함 의자 시리즈는 깊숙하고 편안하게 앉을 수 있으며 등쿠션에 편하게 기댈 수 있습니다. 높은 다리에 가는 선까지 디자인은 가볍고 산뜻하지만 밑부분의 신축성 있는 직물과 시트 쿠션의 고탄성 폼이 편안함을 제공합니다. 소파의 섹션은 단독으로 사용해도 좋고, 개인적인 취향에 따라 또는 집 안에 어울리도록 크기와 모양을 다른 방식으로 조합할 수 있습니다. 큰 소파가 필요하면 기존 콤비네이션에 섹션을 한두 개 추가할 수 있습니다.",,996.216.37.jpg,그레이블루,spring,living,spring,10,692100,False,False,False
SÖDERHAMN 쇠데르함 3인용소파 - 그란셀 내추럴,Mood Code,859000,SOFA,3인용,"SÖDERHAMN/쇠데르함 의자 시리즈는 깊숙하고 편안하게 앉을 수 있으며 등쿠션에 편하게 기댈 수 있습니다. 높은 다리에 가는 선까지 디자인은 가볍고 산뜻하지만 밑부분의 신축성 있는 직물과 시트 쿠션의 고탄성 폼이 편안함을 제공합니다. 소파의 섹션은 단독으로 사용해도 좋고, 개인적인 취향에 따라 또는 집 안에 어울리도록 크기와 모양을 다른 방식으로 조합할 수 있습니다. 큰 소파가 필요하면 기존 콤비네이션에 섹션을 한두 개 추가할 수 있습니다.",,896.216.47.jpg,내추럴,spring,living,spring,10,773100,False,False,False
SÖDERHAMN 쇠데르함 3인용소파 - 셸링에 베이지,Mood Code,769000,SOFA,3인용,"SÖDERHAMN/쇠데르함 의자 시리즈는 깊숙하고 편안하게 앉을 수 있으며 등쿠션에 편하게 기댈 수 있습니다. 높은 다리에 가는 선까지 디자인은 가볍고 산뜻하지만 밑부분의 신축성 있는 직물과 시트 쿠션의 고탄성 폼이 편안함을 제공합니다. 소파의 섹션은 단독으로 사용해도 좋고, 개인적인 취향에 따라 또는 집 안에 어울리도록 크기와 모양을 다른 방식으로 조합할 수 있습니다. 큰 소파가 필요하면 기존 콤비네이션에 섹션을 한두 개 추가할 수 있습니다.",,696.216.34.jpg,베이지,spring,living,spring,10,692100,False,False,False
SÖDERHAMN 쇠데르함 3인용소파 - 알함 딥오렌지레드,Mood Code,909000,SOFA,3인용,"SÖDERHAMN/쇠데르함 의자 시리즈는 깊숙하고 편안하게 앉을 수 있으며 등쿠션에 편하게 기댈 수 있습니다. 높은 다리에 가는 선까지 디자인은 가볍고 산뜻하지만 밑부분의 신축성 있는 직물과 시트 쿠션의 고탄성 폼이 편안함을 제공합니다. 소파의 섹션은 단독으로 사용해도 좋고, 개인적인 취향에 따라 또는 집 안에 어울리도록 크기와 모양을 다른 방식으로 조합할 수 있습니다. 큰 소파가 필요하면 기존 콤비네이션에 섹션을 한두 개 추가할 수 있습니다.",,796.216.43.jpg,딥오렌지레드,spring,living,spring,10,818100,False,False,False
STOCKHOLM 스톡홀름 3인용소파 - 세글로라 내추럴,Mood Code,2490000,SOFA,3인용,SEGLORA 세글로라 커버는 가장 고급스러운 최고급 품질의 아닐린 가죽 소재예요. 사용할수록 부드러워지고 색이 진해지며 고풍스러운 느낌이 살아나죠. 아닐린 가죽은 표면을 가공하지 않고 얇은 코팅만 입힌 가죽이에요. 통기성이 뛰어나고 자연스러운 흔적이 그대로 남아 있어서 커버마다 고유한 개성이 느껴지죠. 시트와 등쿠션은 고탄성폼과 폴리에스테르 섬유를 충전재로 사용하여 편안하고 복원력이 뛰어납니다. 25년 보증을 제공합니다. 보증서의 약관을 참조하세요.,,302.450.44.jpg,내추럴,spring,living,spring,10,2241000,False,False,False
KIVIK 쉬비크 3인용소파 - 그란/봄스타드 블랙,Mood Code,1290000,SOFA,3인용,"KIVIK 쉬비크 소파에서 가장 편안한 기분을 느껴보세요. 포켓스프링과 고탄성폼, 폴리에스테르 섬유로 만들어진 깊은 시트쿠션이 탄탄한 지지력과 편안한 부드러움을 더해 줍니다. 피부에 닿는 면은 부드럽고 매끄러우며 튼튼한 그레인 가죽 소재의 GRANN 그란으로 덮여 있어요. 이 가죽은 자연스러운 색감이 돋보입니다. 이외의 면은 BOMSTAD 봄스타드 코팅 패브릭으로 마감되었습니다. 팔걸이 분리가 가능해서 소파나 긴의자 등과도 쉽게 조합할 수 있습니다.",,805.195.26.jpg,블랙,spring,living,spring,10,1161000,False,False,False
VIMLE 빔레 3인용소파 - 군나레드 베이지,Mood Code,949000,SOFA,3인용,"이 부드러운 소파는 오랫동안 사용할 수 있고, 고탄성폼을 넣어 제작한 시트쿠션이 몸을 편안하게 지지해 주며, 복원력 또한 탁월하죠. 편의에 따라 집에 맞게 소파 각 섹션의 크기와 모양을 다른 방식으로 조합할 수 있습니다. 플래닝 툴을 사용해 완벽한 조합을 만들 수 있습니다. 붙였다가 떨어뜨리고 다시 붙여놓으세요. 마음에 쏙 들 때까지요. 커버는 분리하여 물세탁이 가능하기 때문에 오랫동안 깨끗하게 사용할 수 있습니다. 10년 보증이 적용됩니다. 보증서의 약관을 참조하세요.",,393.990.32.jpg,베이지,spring,living,spring,10,854100,False,False,False
VIMLE 빔레 3인용소파 - 군나레드 미디엄그레이,Mood Code,949000,SOFA,3인용,"이 부드러운 소파는 오랫동안 사용할 수 있고, 고탄성폼을 넣어 제작한 시트쿠션이 몸을 편안하게 지지해 주며, 복원력 또한 탁월하죠. 편의에 따라 집에 맞게 소파 각 섹션의 크기와 모양을 다른 방식으로 조합할 수 있습니다. 플래닝 툴을 사용해 완벽한 조합을 만들 수 있습니다. 붙였다가 떨어뜨리고 다시 붙여놓으세요. 마음에 쏙 들 때까지요. 커버는 분리하여 물세탁이 가능하기 때문에 오랫동안 깨끗하게 사용할 수 있습니다. 10년 보증이 적용됩니다. 보증서의 약관을 참조하세요.",,993.990.29.jpg,그레이,spring,living,spring,10,854100,False,False,False
VIMLE 빔레 3인용소파 - 할라르프 베이지,Mood Code,899000,SOFA,3인용,"이 부드러운 소파는 오랫동안 사용할 수 있고, 고탄성폼을 넣어 제작한 시트쿠션이 몸을 편안하게 지지해 주며, 복원력 또한 탁월하죠. 편의에 따라 집에 맞게 소파 각 섹션의 크기와 모양을 다른 방식으로 조합할 수 있습니다. 플래닝 툴을 사용해 완벽한 조합을 만들 수 있습니다. 붙였다가 떨어뜨리고 다시 붙여놓으세요. 마음에 쏙 들 때까지요. VIMLE/빔레 머리받침과 함께 사용하면 소파의 등받이 부분이 확장되어 목을 안정적으로 받쳐주기 때문에 더욱 편안하게 앉을 수 있습니다.",,893.990.44.jpg,베이지,spring,living,spring,10,809100,False,False,False
